,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,names,artists
23,0.722,0.76,9,-4.459,1,0.0478,0.0118,0,0.294,0.627,128.018,audio_features,2LNbLA2JSQlv6NRz1xdZRj,spotify:track:2LNbLA2JSQlv6NRz1xdZRj,https://api.spotify.com/v1/tracks/2LNbLA2JSQlv6NRz1xdZRj,https://api.spotify.com/v1/audio-analysis/2LNbLA2JSQlv6NRz1xdZRj,201253,4,Moves Like Jagger - Studio Recording From The Voice Performance,"['Maroon 5', 'Christina Aguilera']"
24,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38E-05,0.088,0.532,147.207,audio_features,0aym2LBJBk9DAYuHHutrIl,spotify:track:0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,425653,4,Hey Jude - Remastered 2015,['The Beatles']
25,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4,Yeah! (feat. Lil Jon & Ludacris),"['Usher', 'Lil Jon', 'Ludacris']"
26,0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953,audio_features,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242187,4,I'm Yours,['Jason Mraz']
27,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,audio_features,1vrd6UOGamcKNGnSHJQlSt,spotify:track:1vrd6UOGamcKNGnSHJQlSt,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt,https://api.spotify.com/v1/audio-analysis/1vrd6UOGamcKNGnSHJQlSt,235267,4,Love Story,['Taylor Swift']
28,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']"
29,0.586,0.43,0,-7.338,1,0.0547,0.597,0,0.249,0.446,154.907,audio_features,7j2z9RJqwUdP7qXDvnnvp8,spotify:track:7j2z9RJqwUdP7qXDvnnvp8,https://api.spotify.com/v1/tracks/7j2z9RJqwUdP7qXDvnnvp8,https://api.spotify.com/v1/audio-analysis/7j2z9RJqwUdP7qXDvnnvp8,148227,4,"Hello, Dolly!",['Louis Armstrong']
30,0.705,0.725,4,-7.435,1,0.0506,0.0352,0.0149,0.194,0.76,92.186,audio_features,4VSyH8AkIt3kaR5xIPFVVi,spotify:track:4VSyH8AkIt3kaR5xIPFVVi,https://api.spotify.com/v1/tracks/4VSyH8AkIt3kaR5xIPFVVi,https://api.spotify.com/v1/audio-analysis/4VSyH8AkIt3kaR5xIPFVVi,166693,4,Where My Girls At,['702']
31,0.741,0.868,1,-8.589,1,0.0527,0.249,2.19E-06,0.0945,0.947,103.201,audio_features,7obdw7ZGr6l1GqSBkFiY11,spotify:track:7obdw7ZGr6l1GqSBkFiY11,https://api.spotify.com/v1/tracks/7obdw7ZGr6l1GqSBkFiY11,https://api.spotify.com/v1/audio-analysis/7obdw7ZGr6l1GqSBkFiY11,251797,4,Macarena - Bayside Boys Remix,['Los Del Rio']
32,0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,audio_features,4lCv7b86sLynZbXhfScfm2,spotify:track:4lCv7b86sLynZbXhfScfm2,https://api.spotify.com/v1/tracks/4lCv7b86sLynZbXhfScfm2,https://api.spotify.com/v1/audio-analysis/4lCv7b86sLynZbXhfScfm2,227880,4,Firework,['Katy Perry']
33,0.657,0.695,2,-4.493,1,0.0321,0.0108,0,0.0822,0.683,65.997,audio_features,7LP4Es66zdY7CyjepqmvAg,spotify:track:7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg,212107,4,Down,"['Jay Sean', 'Lil Wayne']"
34,0.569,0.722,0,-8.914,1,0.0393,0.225,0,0.108,0.965,142.736,audio_features,79s3pSe1u6ggQBEwVPm58Z,spotify:track:79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/tracks/79s3pSe1u6ggQBEwVPm58Z,https://api.spotify.com/v1/audio-analysis/79s3pSe1u6ggQBEwVPm58Z,159640,4,Tossin' And Turnin',['Bobby Lewis']
35,0.502,0.772,0,-6.205,1,0.0322,0.595,2.47E-06,0.199,0.935,79.463,audio_features,1CSLeVCXmetBh8IkTPMFdL,spotify:track:1CSLeVCXmetBh8IkTPMFdL,https://api.spotify.com/v1/tracks/1CSLeVCXmetBh8IkTPMFdL,https://api.spotify.com/v1/audio-analysis/1CSLeVCXmetBh8IkTPMFdL,165613,4,I'm a Believer,['The Monkees']
36,0.708,0.641,7,-4.296,1,0.0335,0.205,0,0.0945,0.253,113.082,audio_features,3Q4WeJmzxuDpzMu9QjQqbM,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,https://api.spotify.com/v1/tracks/3Q4WeJmzxuDpzMu9QjQqbM,https://api.spotify.com/v1/audio-analysis/3Q4WeJmzxuDpzMu9QjQqbM,268120,4,Big Girls Don't Cry (Personal),['Fergie']
37,0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,audio_features,6lV2MSQmRIkycDScNtrBXO,spotify:track:6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/tracks/6lV2MSQmRIkycDScNtrBXO,https://api.spotify.com/v1/audio-analysis/6lV2MSQmRIkycDScNtrBXO,180480,4,Airplanes (feat. Hayley Williams of Paramore),"['B.o.B', 'Hayley Williams']"
38,0.666,0.878,7,-2.85,0,0.0973,0.03,0,0.0828,0.669,119.932,audio_features,5tXyNhNcsnn7HbcABntOSf,spotify:track:5tXyNhNcsnn7HbcABntOSf,https://api.spotify.com/v1/tracks/5tXyNhNcsnn7HbcABntOSf,https://api.spotify.com/v1/audio-analysis/5tXyNhNcsnn7HbcABntOSf,222160,4,DJ Got Us Fallin' In Love,"['Usher', 'Pitbull']"
39,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12E-05,0.0863,0.969,92.887,audio_features,3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,265867,4,Family Affair,['Mary J. Blige']
40,0.551,0.527,3,-7.119,1,0.0302,0.45,0,0.0867,0.642,133.758,audio_features,7wCH9DbgRs7ujHeqNy6oAS,spotify:track:7wCH9DbgRs7ujHeqNy6oAS,https://api.spotify.com/v1/tracks/7wCH9DbgRs7ujHeqNy6oAS,https://api.spotify.com/v1/audio-analysis/7wCH9DbgRs7ujHeqNy6oAS,212560,4,You're Still The One,['Shania Twain']
41,0.822,0.737,1,-4.542,0,0.0314,0.0261,4.19E-05,0.18,0.753,118.994,audio_features,6HkjpGIOHv4y0IBAxUbE5z,spotify:track:6HkjpGIOHv4y0IBAxUbE5z,https://api.spotify.com/v1/tracks/6HkjpGIOHv4y0IBAxUbE5z,https://api.spotify.com/v1/audio-analysis/6HkjpGIOHv4y0IBAxUbE5z,241933,4,Just Dance,"['Lady Gaga', ""Colby O'Donis""]"
42,0.598,0.496,5,-5.882,0,0.0251,0.063,0.000121,0.197,0.547,105.046,audio_features,5ojyTgfdr45ghHdTTQcx3a,spotify:track:5ojyTgfdr45ghHdTTQcx3a,https://api.spotify.com/v1/tracks/5ojyTgfdr45ghHdTTQcx3a,https://api.spotify.com/v1/audio-analysis/5ojyTgfdr45ghHdTTQcx3a,240760,4,How Deep Is Your Love,['Bee Gees']
43,0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4,Bleeding Love,['Leona Lewis']
44,0.609,0.444,7,-9.129,1,0.106,0.603,6.86E-06,0.104,0.166,118.402,audio_features,3XVBdLihbNbxUwZosxcGuJ,spotify:track:3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,228707,3,If I Ain't Got You,['Alicia Keys']
45,0.61,0.41,11,-9.215,0,0.0317,0.442,0,0.113,0.116,109.962,audio_features,1wyNvV8uXr35T8ChEypf8n,spotify:track:1wyNvV8uXr35T8ChEypf8n,https://api.spotify.com/v1/tracks/1wyNvV8uXr35T8ChEypf8n,https://api.spotify.com/v1/audio-analysis/1wyNvV8uXr35T8ChEypf8n,270605,4,Un-Break My Heart,['Toni Braxton']
46,0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,audio_features,4pbG9SUmWIvsROVLF0zF9s,spotify:track:4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,145747,4,I Want To Hold Your Hand - Remastered 2015,['The Beatles']
47,0.559,0.33,9,-8.251,1,0.0285,0.892,0,0.0975,0.285,135.109,audio_features,4kflIGfjdZJW4ot2ioixTB,spotify:track:4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,285040,4,Someone Like You,['Adele']
48,0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.118,0.556,94.514,audio_features,3ibKnFDaa3GhpPGlOUj7ff,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff,https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff,256733,4,Let Me Love You,['Mario']
49,0.832,0.553,7,-13.705,1,0.0487,0.0422,0.00356,0.249,0.89,119.825,audio_features,6Lphpr9Z6H282Sguw0dUWa,spotify:track:6Lphpr9Z6H282Sguw0dUWa,https://api.spotify.com/v1/tracks/6Lphpr9Z6H282Sguw0dUWa,https://api.spotify.com/v1/audio-analysis/6Lphpr9Z6H282Sguw0dUWa,215693,4,Le Freak - Edit,['CHIC']
50,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,audio_features,3tvWMBIblzT5FSjKtIeRR1,spotify:track:3tvWMBIblzT5FSjKtIeRR1,https://api.spotify.com/v1/tracks/3tvWMBIblzT5FSjKtIeRR1,https://api.spotify.com/v1/audio-analysis/3tvWMBIblzT5FSjKtIeRR1,249533,4,Whatever You Like,['T.I.']
51,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,audio_features,5z7mYFfhw6N6f23VwrokJD,spotify:track:5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/audio-analysis/5z7mYFfhw6N6f23VwrokJD,234000,4,The Way You Move (feat. Sleepy Brown),"['Outkast', 'Sleepy Brown']"
52,0.561,0.579,5,-6.022,0,0.0243,0.0343,0,0.0613,0.55,74.824,audio_features,794U3ttupMPMfgZo0CT6NF,spotify:track:794U3ttupMPMfgZo0CT6NF,https://api.spotify.com/v1/tracks/794U3ttupMPMfgZo0CT6NF,https://api.spotify.com/v1/audio-analysis/794U3ttupMPMfgZo0CT6NF,349640,3,End Of The Road,['Boyz II Men']
53,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,audio_features,7xRNsqOQOgWbHV1nbXnfXN,spotify:track:7xRNsqOQOgWbHV1nbXnfXN,https://api.spotify.com/v1/tracks/7xRNsqOQOgWbHV1nbXnfXN,https://api.spotify.com/v1/audio-analysis/7xRNsqOQOgWbHV1nbXnfXN,251440,4,Boom Boom Pow,['Black Eyed Peas']
54,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4,Viva La Vida,['Coldplay']
55,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14E-05,0.36,0.326,129.998,audio_features,3r04p85xiJh9Wqk59YDYdc,spotify:track:3r04p85xiJh9Wqk59YDYdc,https://api.spotify.com/v1/tracks/3r04p85xiJh9Wqk59YDYdc,https://api.spotify.com/v1/audio-analysis/3r04p85xiJh9Wqk59YDYdc,269493,4,OMG,"['Usher', 'will.i.am']"
56,0.32,0.377,0,-13.229,1,0.03,0.179,0.849,0.204,0.855,186.138,audio_features,42asNpcCm66g802zFqQ1Ix,spotify:track:42asNpcCm66g802zFqQ1Ix,https://api.spotify.com/v1/tracks/42asNpcCm66g802zFqQ1Ix,https://api.spotify.com/v1/audio-analysis/42asNpcCm66g802zFqQ1Ix,142320,3,"Theme From ""A Summer Place""",['Percy Faith & His Orchestra']
57,0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.055,audio_features,4E6cwWJWZw2zWf7VFbH7wf,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/audio-analysis/4E6cwWJWZw2zWf7VFbH7wf,258827,4,Love Song,['Sara Bareilles']
58,0.629,0.696,1,-5.572,0,0.348,0.0195,0,0.0554,0.623,93.034,audio_features,1PS1QMdUqOal0ai3Gt7sDQ,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4,Gold Digger,"['Kanye West', 'Jamie Foxx']"
59,0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653,4,California Gurls,"['Katy Perry', 'Snoop Dogg']"
60,0.813,0.882,7,-7.575,1,0.0402,0.0908,0.00457,0.147,0.874,125.983,audio_features,3pEuO9J2MTEmec8kUfYYvl,spotify:track:3pEuO9J2MTEmec8kUfYYvl,https://api.spotify.com/v1/tracks/3pEuO9J2MTEmec8kUfYYvl,https://api.spotify.com/v1/audio-analysis/3pEuO9J2MTEmec8kUfYYvl,236933,4,Another Night,['Real McCoy']
61,0.757,0.647,2,-10.264,1,0.0299,0.757,3.08E-06,0.0972,0.97,122.771,audio_features,4GAI8BxeMgrvhZNEU59UfR,spotify:track:4GAI8BxeMgrvhZNEU59UfR,https://api.spotify.com/v1/tracks/4GAI8BxeMgrvhZNEU59UfR,https://api.spotify.com/v1/audio-analysis/4GAI8BxeMgrvhZNEU59UfR,169627,4,"Sugar, Sugar",['The Archies']
62,0.745,0.894,8,-4.811,1,0.0376,0.154,0.000646,0.0753,0.971,87.498,audio_features,6FXjVsmKPW93LXRFYhfmmw,spotify:track:6FXjVsmKPW93LXRFYhfmmw,https://api.spotify.com/v1/tracks/6FXjVsmKPW93LXRFYhfmmw,https://api.spotify.com/v1/audio-analysis/6FXjVsmKPW93LXRFYhfmmw,148520,4,Limbo Rock,['Chubby Checker']
63,0.296,0.584,0,-8.648,1,0.0382,0.153,4.72E-05,0.0757,0.499,118.144,audio_features,3OQJESR29iahOFOvLYCB9E,spotify:track:3OQJESR29iahOFOvLYCB9E,https://api.spotify.com/v1/tracks/3OQJESR29iahOFOvLYCB9E,https://api.spotify.com/v1/audio-analysis/3OQJESR29iahOFOvLYCB9E,287507,4,Aquarius/Let The Sunshine In (The Flesh Failures) - Remastered,['The 5th Dimension']
64,0.541,0.504,11,-14.191,0,0.457,0.375,0,0.421,0.707,68.482,audio_features,0xxZY5C9xxij3D1HkzbnfC,spotify:track:0xxZY5C9xxij3D1HkzbnfC,https://api.spotify.com/v1/tracks/0xxZY5C9xxij3D1HkzbnfC,https://api.spotify.com/v1/audio-analysis/0xxZY5C9xxij3D1HkzbnfC,192040,4,Monster Mash,"['Bobby ""Boris"" Pickett', 'The Crypt-Kickers']"
65,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4,Another One Bites The Dust - Remastered 2011,['Queen']
66,0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,audio_features,3y4LxiYMgDl4RethdzpmNe,spotify:track:3y4LxiYMgDl4RethdzpmNe,https://api.spotify.com/v1/tracks/3y4LxiYMgDl4RethdzpmNe,https://api.spotify.com/v1/audio-analysis/3y4LxiYMgDl4RethdzpmNe,250547,4,Breathe,['Faith Hill']
67,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933,4,Crank That (Soulja Boy),['Soulja Boy']
68,0.706,0.841,7,-3.956,1,0.0418,7.95E-05,0,0.0688,0.861,132.032,audio_features,1y4eb6hmAvsqlDOl3fx9kk,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,https://api.spotify.com/v1/audio-analysis/1y4eb6hmAvsqlDOl3fx9kk,220227,4,Hot N Cold,['Katy Perry']
69,0.851,0.806,4,-4.618,1,0.0786,0.12,1.33E-06,0.121,0.776,119.001,audio_features,0WfKDYeUAoLA3vdvLKKWMW,spotify:track:0WfKDYeUAoLA3vdvLKKWMW,https://api.spotify.com/v1/tracks/0WfKDYeUAoLA3vdvLKKWMW,https://api.spotify.com/v1/audio-analysis/0WfKDYeUAoLA3vdvLKKWMW,237200,4,Poker Face,['Lady Gaga']
70,0.603,0.872,5,-5.404,0,0.0792,0.0213,0,0.366,0.691,150.104,audio_features,4z8ssgZfs5TzKiO8HaGWXO,spotify:track:4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/tracks/4z8ssgZfs5TzKiO8HaGWXO,https://api.spotify.com/v1/audio-analysis/4z8ssgZfs5TzKiO8HaGWXO,206373,4,E.T.,['Katy Perry']
71,0.761,0.639,5,-7.577,0,0.0539,0.0359,0,0.0945,0.922,164.088,audio_features,47TqCCnEliDp8NRDyIQoQq,spotify:track:47TqCCnEliDp8NRDyIQoQq,https://api.spotify.com/v1/tracks/47TqCCnEliDp8NRDyIQoQq,https://api.spotify.com/v1/audio-analysis/47TqCCnEliDp8NRDyIQoQq,219120,4,You Make Me Wanna...,['Usher']
72,0.442,0.793,9,-5.152,1,0.0347,0.0456,0,0.328,0.437,80.985,audio_features,0PXWpNBYg52gABrn1qL1bD,spotify:track:0PXWpNBYg52gABrn1qL1bD,https://api.spotify.com/v1/tracks/0PXWpNBYg52gABrn1qL1bD,https://api.spotify.com/v1/audio-analysis/0PXWpNBYg52gABrn1qL1bD,237267,4,Unwell - 2007 Remaster,['Matchbox Twenty']
73,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,audio_features,3xrn9i8zhNZsTtcoWgQEAd,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/audio-analysis/3xrn9i8zhNZsTtcoWgQEAd,188960,4,Since U Been Gone,['Kelly Clarkson']
74,0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,audio_features,0r2Bul2NuCViraT2zX1l5j,spotify:track:0r2Bul2NuCViraT2zX1l5j,https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j,https://api.spotify.com/v1/audio-analysis/0r2Bul2NuCViraT2zX1l5j,334067,4,Get Low,"['Ying Yang Twins', 'Lil Jon & The East Side Boyz']"
75,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53E-06,0.0733,0.649,124.037,audio_features,7J41dYQolQJEtj3UmKLu5r,spotify:track:7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,247840,4,U Got It Bad,['Usher']
76,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,audio_features,15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373,4,Love The Way You Lie,"['Eminem', 'Rihanna']"
77,0.666,0.899,8,-4.676,1,0.028,0.00155,0,0.0677,0.629,122.05,audio_features,1CdqVF1ywD0ZO1zXtB9yWa,spotify:track:1CdqVF1ywD0ZO1zXtB9yWa,https://api.spotify.com/v1/tracks/1CdqVF1ywD0ZO1zXtB9yWa,https://api.spotify.com/v1/audio-analysis/1CdqVF1ywD0ZO1zXtB9yWa,186267,4,Break Your Heart,"['Taio Cruz', 'Ludacris']"
78,0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,audio_features,2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc,238627,4,Disturbia,['Rihanna']
79,0.651,0.648,9,-7.44,1,0.0346,0.167,1.70E-05,0.192,0.868,97.017,audio_features,5EdlwzcgIAYs2HGvOnczPN,spotify:track:5EdlwzcgIAYs2HGvOnczPN,https://api.spotify.com/v1/tracks/5EdlwzcgIAYs2HGvOnczPN,https://api.spotify.com/v1/audio-analysis/5EdlwzcgIAYs2HGvOnczPN,225667,4,I Just Want To Be Your Everything,['Andy Gibb']
80,0.721,0.867,11,-4.302,1,0.196,0.29,2.87E-06,0.503,0.639,127.033,audio_features,7gKIt3rDGIMJDFVSPBnGmj,spotify:track:7gKIt3rDGIMJDFVSPBnGmj,https://api.spotify.com/v1/tracks/7gKIt3rDGIMJDFVSPBnGmj,https://api.spotify.com/v1/audio-analysis/7gKIt3rDGIMJDFVSPBnGmj,200013,4,Super Bass,['Nicki Minaj']
81,0.554,0.186,1,-15.846,1,0.0379,0.909,0.00144,0.11,0.2,81.181,audio_features,7DH5dXVuQaqcKf9oTy9oUN,spotify:track:7DH5dXVuQaqcKf9oTy9oUN,https://api.spotify.com/v1/tracks/7DH5dXVuQaqcKf9oTy9oUN,https://api.spotify.com/v1/audio-analysis/7DH5dXVuQaqcKf9oTy9oUN,138640,3,He'll Have to Go,['Jim Reeves']
82,0.847,0.371,7,-13.909,1,0.0659,0.614,3.55E-06,0.0502,0.914,122.638,audio_features,3Q51jQuzjEDMTyFX4pT2dK,spotify:track:3Q51jQuzjEDMTyFX4pT2dK,https://api.spotify.com/v1/tracks/3Q51jQuzjEDMTyFX4pT2dK,https://api.spotify.com/v1/audio-analysis/3Q51jQuzjEDMTyFX4pT2dK,136838,4,Winchester Cathedral,['New Vaudeville Band']
83,0.322,0.282,2,-12.516,1,0.0301,0.855,1.04E-05,0.163,0.0785,77.47,audio_features,7yjAL13BeIaT9BKJZBy8b1,spotify:track:7yjAL13BeIaT9BKJZBy8b1,https://api.spotify.com/v1/tracks/7yjAL13BeIaT9BKJZBy8b1,https://api.spotify.com/v1/audio-analysis/7yjAL13BeIaT9BKJZBy8b1,218933,3,You Light Up My Life,['Debby Boone']
84,0.809,0.739,9,-5.35,1,0.0358,0.0409,0.000163,0.0929,0.971,125.456,audio_features,3D9aRFIrFGDnBJAmP6ODYW,spotify:track:3D9aRFIrFGDnBJAmP6ODYW,https://api.spotify.com/v1/tracks/3D9aRFIrFGDnBJAmP6ODYW,https://api.spotify.com/v1/audio-analysis/3D9aRFIrFGDnBJAmP6ODYW,219360,4,Hurts So Good,['John Mellencamp']
85,0.461,0.748,1,-6.122,1,0.033,0.0444,0,0.125,0.115,180.063,audio_features,3PfeAZbfD134dO6OiLDA2Y,spotify:track:3PfeAZbfD134dO6OiLDA2Y,https://api.spotify.com/v1/tracks/3PfeAZbfD134dO6OiLDA2Y,https://api.spotify.com/v1/audio-analysis/3PfeAZbfD134dO6OiLDA2Y,237987,4,Just A Dream,['Nelly']
86,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,audio_features,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/tracks/6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6,233933,4,Kryptonite,['3 Doors Down']
87,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09E-05,0.431,0.599,136.086,audio_features,1m2xMsxbtxv21Brome189p,spotify:track:1m2xMsxbtxv21Brome189p,https://api.spotify.com/v1/tracks/1m2xMsxbtxv21Brome189p,https://api.spotify.com/v1/audio-analysis/1m2xMsxbtxv21Brome189p,296693,4,I Wanna Know,['Joe']
88,0.546,0.399,4,-9.378,1,0.027,0.361,3.18E-06,0.0995,0.301,97.142,audio_features,0gBFr7N2D1GfhkXIIepIGG,spotify:track:0gBFr7N2D1GfhkXIIepIGG,https://api.spotify.com/v1/tracks/0gBFr7N2D1GfhkXIIepIGG,https://api.spotify.com/v1/audio-analysis/0gBFr7N2D1GfhkXIIepIGG,166693,4,To Sir with Love,['Lulu']
89,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62E-06,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4,I Will Always Love You,['Whitney Houston']
